feature,mean_abs_shap,shap_std,perm_delta_prauc,max_abs_corr,cluster_id,cluster_reason,cluster_size,duplicate_flag,vif,instability,weak_shap,weak_perm,weak_corr,weak_vif,weak_instability,weakness_score,stage
last_15_shots_under_pressure,0.002866151557168165,0.0017912632200606077,0.0001927165840465775,0.9991230278529646,corr_cluster_3,high_correlation,4,0,19.231269744764525,0.6249715635520768,0.9762198688997956,0.8185801948506024,1.0,0.11480970100171706,0.30920463097216117,0.7717704620650373,A
cumul_shots_under_pressure,0.0018927812690227638,0.0007633736599217337,-0.0020976528979905484,0.9888614851023763,corr_cluster_9,high_correlation,3,0,14.644417484009534,0.4033079111755268,0.9853639879154749,0.8617258584271351,0.9897294502633579,0.10196281252783754,0.15761716379315827,0.7716306619957429,A
top_distance_share,0.017454011363988414,0.005339631463333393,-0.008396491385753803,0.9611527517567636,corr_cluster_8,high_correlation,2,0,12.8617503839198,0.30592574692315516,0.8391773395744263,0.980382506818307,0.9619963958014299,0.09591794519809595,0.09102115010684618,0.757880448159444,A
last_15_shots_under_pressure_rate,0.003733784522401658,0.0023100941106377385,0.0015993057139934014,0.9991230278529646,corr_cluster_3,high_correlation,4,0,11.452784168910656,0.6187004356512334,0.9680690765521698,0.7920830633322783,1.0,0.09056219264089709,0.30491604155006885,0.757197618551045,A
last_15_shots_total,0.0037196621074832925,0.0010908248336160666,0.0013320355461504743,0.9920130990013855,corr_cluster_3,high_correlation,4,0,67.13324831587816,0.29325911926825904,0.9682017465590265,0.7971178617943753,0.992883830465946,0.17547958336544664,0.0823589180118726,0.7441682003033632,A
cumul_pressured_succ,0.040234903158076,0.030191897068646025,0.0014406074151559686,0.9229492350595426,corr_cluster_4,high_correlation,3,0,inf,0.7503906980968058,0.6251671233335416,0.7950725999400216,0.923759346276791,1.0,0.3949740782296735,0.743886856743556,A
cumul_shots_total,0.002608572450645072,0.0016685231437507365,0.002140244824141886,0.8887597695865174,corr_cluster_9,high_correlation,3,0,12.47759233965381,0.6396307464406935,0.9786396407324526,0.7818929271796184,0.889539871277305,0.0945136754994748,0.31922949693992175,0.7420597146681376,A
last15_top_run_share,0.023298884938656922,0.012354673818679583,-0.003159967544314031,0.9611527517567636,corr_cluster_8,high_correlation,2,0,16.692508591026684,0.5302688884557312,0.7842689247098211,0.8817375948313112,0.9619963958014299,0.10810992405001893,0.24444101953195838,0.7234433893323174,A
distance_per_possession,0.018408743557714748,0.014251775035861648,0.0009497203005267851,0.9414151406099458,corr_cluster_2,high_correlation,2,0,9.832071966094347,0.7741851034634575,0.83020831215099,0.8043198635225802,0.9422414601262585,0.08359536228748278,0.41124618059688495,0.7213948191855756,A
last15_distance,0.024481558265637596,0.035091672440330415,0.006820249284768799,0.9414151406099458,corr_cluster_2,high_correlation,2,0,10.082511021840883,1.4333921092590423,0.7731585530554881,0.6937316503295244,0.9422414601262585,0.08473741942089127,0.8620531545136351,0.7107689199443714,A
top_sprint_distance,0.005341699255237255,0.0010529090482381297,0.003399931124151441,0.9891145230479687,corr_cluster_7,high_correlation,3,0,4.742546557790476,0.19711125578734293,0.9529638654488732,0.7581631308570447,0.989982710310958,0.05188683786483659,0.01660699637978774,0.7065930454057336,A
cumul_shots_under_pressure_rate,0.003927346558490205,0.0007524579041649968,0.00531074083124488,0.9888614851023763,corr_cluster_9,high_correlation,3,0,5.28261720758604,0.19159447554693648,0.9662506993975895,0.72216756183309,0.9897294502633579,0.05637792941947803,0.012834277060854177,0.6980144946483953,A
avg_top_sprint_distance,0.014380124949143681,0.01105869517919336,0.007922728481327003,0.9891145230479687,corr_cluster_7,high_correlation,3,0,4.904818658052046,0.769026362309313,0.8680543081447073,0.6729632996822226,0.989982710310958,0.05327917479450435,0.40771831079502663,0.6905506024377868,A
last15_top_sprint_share,0.01597105085597727,0.0028649469016459837,0.029267780798481788,0.9617555969256866,corr_cluster_7,high_correlation,3,0,3.3141285966571683,0.1793837442182935,0.8531086949342075,0.270868155854017,0.9625997701128182,0.03759633994576937,0.0044838153831411225,0.499334444078982,A
last_15_shots_set_play,0.0003348116849014463,0.0002672706956968729,-0.008455882404677907,0.0,,,1,0,2.5125946059203272,0.798271708394961,1.0,0.9815013066198515,0.0,0.027326415374042377,0.4277181072991726,0.6890299095842696,B
last_15_received_succ,0.01142941439227539,0.008978493268211518,-0.009437877795716441,0.0,,,1,0,2.9422336427612237,0.7855602185777484,0.8957741274585208,1.0,0.0,0.033092057690985985,0.41902519565216234,0.6639439635718709,B
checkpoint_min,0.0021819209504627644,0.0003770951594793955,0.004644149707379357,0.0,,,1,0,inf,0.1728271408730079,0.9826477270110245,0.7347247132442345,0.0,1.0,0.0,0.6519479677387894,B
last15_bottom_sprint_count,0.012817955391839067,0.019490732204981168,-0.0007309984568791908,0.0,,,1,0,2.087115334965923,1.5205804365172406,0.8827297759791339,0.8359810110546844,0.0,0.020874979162566025,0.9216779849941532,0.6516675830785517,B
cumul_received_succ,0.009374995692801657,0.005120100383717413,-0.006582599802841642,0.0,,,1,0,4.785894388323422,0.5461442918473816,0.9150739245910369,0.9462126680152575,0.0,0.05226258779731483,0.255297613135754,0.6364526312759581,B
cumul_shots_blocked,0.007588218721308241,0.009603270978811553,0.0014692962113941332,0.0,,,1,0,2.91868642701259,1.2655501022716842,0.9318594187455187,0.7945321643637465,0.0,0.032792715758184786,0.7472722941755884,0.6356505841443442,B
last_15_pressured_succ,0.004114819288418203,0.005029472649285687,0.0030710299532570387,0.0,,,1,0,3.34972375281971,1.2222827533257457,0.9644895269275295,0.7643589256319192,0.0,0.038006905377806,0.7176833752529532,0.6324415101125065,B
last_15_pressured_unsucc,0.00996259457190135,0.011107311929103832,0.0019368241493466914,0.0,,,1,0,2.475310932040258,1.1149015298114269,0.909553852579999,0.7857249377211746,0.0,0.026793232890856413,0.6442493795545228,0.6149741452209486,B
distance_per_run,0.02197706390839333,0.027904976822590955,-0.0007301429462047079,0.0,,,1,0,4.099455830145985,1.269731795789777,0.7966864897057568,0.8359648950629036,0.0,0.045952491077657184,0.7501319977044724,0.6112021090619564,B
last_15_pressures_won,0.02129858898750063,0.02155521749360787,0.012033696584645794,0.0,,,1,0,inf,1.0120490848599335,0.8030602772574781,0.5955214510413253,0.0,1.0,0.5739124458434454,0.6067418356260518,B
last_15_shots_blocked,0.0008861465054515762,0.0005896460938761717,0.0030479218406497116,0.0,,,1,0,2.4417983583929783,0.6654047499467266,0.9948206029318972,0.764794233061687,0.0,0.026309075441049126,0.33685537230854223,0.6024406072261187,B
cumul_peak_speed,0.013108376180269433,0.01735062513595801,0.0056513122911124244,0.0,,,1,0,9.198388257556829,1.3236288688505873,0.8800014799890288,0.7157519237683774,0.0,0.08058335978261011,0.7869901867041328,0.601270971964315,B
last_15_shots_special,0.001357278069845224,0.0002384970392881038,7.967356074792264e-06,0.0,,,1,0,1.9982711050062594,0.17571715375560484,0.9903946582022024,0.8220604752588992,0.0,0.019415923026760314,0.0019763715353898256,0.5869787932574904,B
last_15_pressure_success_rate,0.017120515721182217,0.016144101101703053,0.002328219838140716,0.0,,,1,0,2.8754963255560617,0.9429681537997653,0.8423102930723605,0.7783518798602251,0.0,0.032238960119147994,0.526670585224866,0.5810072004071882,B
is_home,0.013428687063125614,0.016491136370625423,0.006394760325641256,0.0,,,1,0,1.0328710392932827,1.2280527718833447,0.8769923878988696,0.7017469525023938,0.0,0.0,0.7216292747693812,0.5808720772224367,B
sprint_distance_share,0.005476536328454034,0.003006078927684877,0.004495199840029267,0.0,,,1,0,2.5164806290156814,0.5489014857924736,0.951697167399594,0.7375306102476911,0.0,0.02738166219679217,0.2571831547758772,0.5721013455038371,B
cumul_bottom_run_share,0.010885413570986166,0.010258341891404218,0.006225516627942372,0.0,,,1,0,2.3319806991181786,0.9423933986988481,0.9008846268389508,0.7049351418756079,0.0,0.02468883567851825,0.526277531744685,0.5720893244504683,B
possessions_with_sprint_and_hsr,0.007309901546651629,0.004239204587218536,0.004592917809319232,0.0,,,1,0,3.3446747907218333,0.5799263588112681,0.9344740099243974,0.7356898126552358,0.0,0.037948874025341854,0.27839990307920337,0.5694685151171062,B
last15_mean_max_speed,0.009483570074679887,0.008062059066605898,0.006834879189295706,0.0,,,1,0,3.3231174434558435,0.8501080292674515,0.9140539457792324,0.6934560542111579,0.0,0.03770033888778648,0.4631670250838107,0.5670125391048346,B
cumul_bottom_sprint_share,0.028010649742125634,0.03886135082031843,0.004606069843044763,0.0,,,1,0,2.1587559509458956,1.3873777001993017,0.7400052578797003,0.7354420564626567,0.0,0.02202124514703686,0.8305856240984295,0.5646669840503866,B
cumul_pressure_success_rate,0.018043854357100583,0.020920737905176512,0.007983976031170618,0.0,,,1,0,3.004924760655239,1.1594384154926314,0.8336361857142044,0.6718095268079485,0.0,0.033880378935023145,0.6747064870869114,0.5560828766992367,B
cumul_shots_set_play,0.0020919293215279347,0.0011436676364292245,0.008844466203451584,0.0,,,1,0,2.7066571561266497,0.5467047211680629,0.9834931341242443,0.6555997319362818,0.0,0.03001333245198569,0.2556808697515506,0.5530772666353256,B
last_15_pressured_success_rate,0.006277654148452102,0.002157470529008681,0.005398471584182024,0.0,,,1,0,2.827129068300937,0.3436746399195397,0.9441712373595458,0.720514902041197,0.0,0.03161145327253612,0.11683620375584262,0.5502763526251204,B
cumul_mean_max_speed,0.024601124637930828,0.02905632654950334,0.0073752714315188025,0.0,,,1,0,8.553181365627195,1.1810974895311628,0.772035312340379,0.6832762198808522,0.0,0.07731784234617671,0.6895183163595161,0.5474408865309812,B
cumul_distance,0.012872155790360128,0.009548075709335146,0.006987668710939678,0.0,,,1,0,1.9428981875707616,0.7417619756036232,0.8822206019260425,0.6905778263310838,0.0,0.01848451895823626,0.38907321819372104,0.5471241935088876,B
cumul_unique_run_possessions,0.03523399628517549,0.0214722170387551,-0.0027802763679524653,0.0,,,1,0,4.897334911939687,0.6094175881998778,0.6721470735015912,0.8745850249569941,0.0,0.05321580855722235,0.29856784996216856,0.5429272466373642,B
cumul_in_game_time,0.015201266954156054,0.005675065350872234,0.0048099070838388686,0.0,,,1,0,5.26576667854234,0.3733284447926007,0.860340265180736,0.7316021987084184,0.0,0.056243737587395475,0.13711532992169492,0.5334987558530764,B
possessions_with_2plus_runs,0.012004856388425338,0.0065136053570778825,0.008131751882521306,0.0,,,1,0,3.340872714428325,0.5425808644706548,0.8903682606845915,0.6690257457555386,0.0,0.03790512949763694,0.25286071865746257,0.530346074035326,B
formation,0.03933682144905906,0.0389908239108988,0.0015900272233174625,0.0,,,1,0,1.1366034524274429,0.991204232436311,0.6336039598931438,0.792257850256546,0.0,0.0024866969699775614,0.5596574322282708,0.5235858484775591,B
last_15_received_unsucc,0.03348355494932026,0.03255926728640326,0.006215113893437783,0.0,,,1,0,1.962618942147977,0.972395772661655,0.6885912202974855,0.7051311071496527,0.0,0.018818227471455083,0.5467950312517909,0.5099345794639486,B
position,0.02421792426172464,0.021666220341227997,0.017417961093701494,0.0,,,1,0,1.1760882890054039,0.8946357295976229,0.7756352063268277,0.4940934207882498,0.0,0.0034016401825293246,0.4936178510987591,0.4553252083020646,B
share_of_possessions_with_top_run,0.035423403919122236,0.02057988553908946,0.015069620149051478,0.0,,,1,0,3.523403554643176,0.5809686044310395,0.6703677239895085,0.5383311427608413,0.0,0.039963172481830095,0.27911265581058564,0.4214337999923885,B
cumul_top_run_share,0.03966297969831643,0.02751240680925387,0.02219022301441645,0.0,,,1,0,3.8932117211222517,0.6936545619748705,0.6305399359697943,0.4041942106629344,0.0,0.043889668527281156,0.3561743603686808,0.37063635741256146,B
cumul_shots_special,0.020088980948171162,0.011301855542883005,0.028920437413246486,0.0,,,1,0,2.1905882859335724,0.5625897885035274,0.8144236813069542,0.2774113625123449,0.0,0.02252225162190059,0.2665440721644587,0.3703277136500428,B
cumul_received_unsucc,0.10678249532466735,0.11306046216050931,0.026824729502221173,0.0,,,1,0,2.3283592628830125,1.058792097119983,0.0,0.31689001833313124,0.0,0.024634500066257555,0.6058782406900505,0.17396278049222674,B
cumul_pressured_success_rate,0.0803532817205416,0.09230115980115093,0.043646703415427014,0.0,,,1,0,2.4705399424934944,1.1486918496018934,0.24828359528767174,0.0,0.0,0.026724591961440575,0.6673573132968761,0.14389326911213318,B
