iter	PRAUC:type=Classic;use_weights=false	Logloss	BrierScore:use_weights=false	Logloss:use_weights=true	Logloss:use_weights=false
3807	0.2315099394	0.4190626731	0.06971438749	0.4190626731	0.272087214
3808	0.2313569378	0.4190503821	0.06971633115	0.4190503821	0.272087991
3809	0.231534031	0.4190236533	0.06971304137	0.4190236533	0.2720757844
3810	0.2315456192	0.419010751	0.06970722676	0.419010751	0.2720557536
3811	0.2315470546	0.4189917792	0.06970936505	0.4189917792	0.2720542679
3812	0.2315439447	0.4189810632	0.06971225603	0.4189810632	0.2720584349
3813	0.2316171068	0.4189624148	0.06971220909	0.4189624148	0.2720515913
3814	0.2315940944	0.4189237152	0.06970184456	0.4189237152	0.2720181647
3815	0.2315345821	0.4189071124	0.06970421145	0.4189071124	0.2720196867
3816	0.2316006846	0.4188911429	0.06970481131	0.4188911429	0.2720196636
3817	0.231634231	0.4188713724	0.06970740538	0.4188713724	0.2720214848
3818	0.2316812835	0.4188574371	0.06971163449	0.4188574371	0.2720302566
3819	0.2317083372	0.4188535915	0.06971257163	0.4188535915	0.2720312334
3820	0.2316594343	0.4188303287	0.06970537182	0.4188303287	0.272008586
3821	0.2316741366	0.4188218395	0.06970150315	0.4188218395	0.2719962948
3822	0.2316576454	0.4188120219	0.06970260888	0.4188120219	0.2719937697
3823	0.2317004665	0.4187888321	0.06969992205	0.4187888321	0.2719828057
3824	0.2317929313	0.418768098	0.06969152946	0.418768098	0.2719555126
3825	0.2318440221	0.4187433178	0.06969249864	0.4187433178	0.2719515425
3826	0.2319024315	0.4187277538	0.06969381088	0.4187277538	0.2719484838
3827	0.2319284262	0.418708515	0.06968357763	0.418708515	0.2719218441
3828	0.231947837	0.4186991126	0.06967915762	0.4186991126	0.2719064612
3829	0.2320377239	0.4186738646	0.0696775629	0.4186738646	0.2719002226
3830	0.2319977296	0.4186532199	0.06967440241	0.4186532199	0.2718902766
3831	0.2320629494	0.4186287155	0.06967234771	0.4186287155	0.2718766184
3832	0.2321137341	0.4186127532	0.06967690005	0.4186127532	0.2718834577
3833	0.2321074113	0.4185985524	0.06967233778	0.4185985524	0.2718674441
3834	0.2321217716	0.4185761007	0.06967297156	0.4185761007	0.2718667561
3835	0.23209231	0.4185601925	0.06967365201	0.4185601925	0.2718628267
3836	0.2320942643	0.4185415224	0.06967568843	0.4185415224	0.2718623375
3837	0.232114113	0.4185360839	0.06967455069	0.4185360839	0.2718579391
3838	0.232083583	0.4185270752	0.0696792605	0.4185270752	0.2718650601
3839	0.2322256673	0.4185084243	0.06967070253	0.4185084243	0.2718424014
3840	0.2326938526	0.418480965	0.06966253945	0.418480965	0.2718137374
3841	0.2326987797	0.4184648793	0.06966029204	0.4184648793	0.2718029274
3842	0.2328084994	0.4184444419	0.06965767562	0.4184444419	0.2717913852
3843	0.2328684536	0.4184212651	0.06965729809	0.4184212651	0.2717906604
3844	0.2328974263	0.418413579	0.06965632778	0.418413579	0.2717857497
3845	0.2329680233	0.4183979059	0.06965796401	0.4183979059	0.2717892086
3846	0.2329762262	0.4183738556	0.06965900179	0.4183738556	0.271786381
3847	0.2330057449	0.4183473323	0.06965159843	0.4183473323	0.2717667795
3848	0.2330201595	0.4183286784	0.06965136087	0.4183286784	0.2717616382
3849	0.2330219843	0.4183176811	0.06965498755	0.4183176811	0.2717667695
3850	0.2330424892	0.4183053004	0.06965876573	0.4183053004	0.2717737359
3851	0.2330298735	0.4182771748	0.06965761326	0.4182771748	0.2717614369
3852	0.2331013428	0.4182567896	0.06965789359	0.4182567896	0.2717598379
3853	0.2331460745	0.4182479428	0.06965360685	0.4182479428	0.2717453267
3854	0.2331625702	0.4182338061	0.06965241441	0.4182338061	0.2717386278
3855	0.2332730021	0.4182018685	0.06964618749	0.4182018685	0.2717170641
3856	0.2332819597	0.41816285	0.06964130492	0.41816285	0.2716999178
3857	0.233368131	0.4181433849	0.06964046294	0.4181433849	0.2716925312
3858	0.2334611846	0.4181168854	0.06963130001	0.4181168854	0.2716682593
3859	0.2334329567	0.4180929536	0.06963284222	0.4180929536	0.2716664967
3860	0.233427158	0.4180715467	0.06963638609	0.4180715467	0.2716693583
3861	0.2334983442	0.4180524914	0.06963783124	0.4180524914	0.2716718065
3862	0.2335315064	0.4180383825	0.06963914744	0.4180383825	0.2716711129
3863	0.2335732683	0.4180147466	0.06964385959	0.4180147466	0.2716783664
3864	0.2336309203	0.4179938462	0.06964197261	0.4179938462	0.2716709039
3865	0.2336468388	0.4179768809	0.06964303912	0.4179768809	0.2716671707
3866	0.233652185	0.4179692054	0.06963646498	0.4179692054	0.2716469916
3867	0.2336973678	0.4179480876	0.06963628894	0.4179480876	0.2716390087
3868	0.2337294226	0.4179131118	0.0696295914	0.4179131118	0.2716185431
3869	0.2337863177	0.4179041982	0.06962907682	0.4179041982	0.2716104836
3870	0.2337792625	0.4178857669	0.06962769377	0.4178857669	0.2716005862
3871	0.2338273325	0.4178602224	0.06962485037	0.4178602224	0.2715928025
3872	0.2338648364	0.4178401667	0.06962559268	0.4178401667	0.2715924766
3873	0.2338914728	0.4178153769	0.0696288289	0.4178153769	0.2715972317
3874	0.2338914728	0.4178050914	0.06963032777	0.4178050914	0.2715985079
3875	0.2338935183	0.4177981694	0.06962490703	0.4177981694	0.2715815118
3876	0.233895494	0.4177886208	0.06962160266	0.4177886208	0.2715687672
3877	0.2339080385	0.4177767098	0.06962251753	0.4177767098	0.2715680966
3878	0.2340214623	0.417750937	0.06961611151	0.417750937	0.2715458566
3879	0.2340806328	0.4177319042	0.0696123045	0.4177319042	0.2715313721
3880	0.2341190277	0.4177205832	0.06961246201	0.4177205832	0.2715305286
3881	0.2341515501	0.4176962412	0.06960738118	0.4176962412	0.2715155865
3882	0.2342712688	0.4176699636	0.06960132519	0.4176699636	0.2715003865
3883	0.2342875123	0.417659593	0.06960153935	0.417659593	0.2714987732
3884	0.2342965212	0.4176495865	0.06959481392	0.4176495865	0.2714772136
3885	0.2346888745	0.4176346874	0.06959181596	0.4176346874	0.2714671143
3886	0.2346746658	0.4176136228	0.06959435547	0.4176136228	0.2714678068
3887	0.2346720021	0.4176021678	0.0695966582	0.4176021678	0.2714734666
3888	0.234742956	0.4175786592	0.06959108581	0.4175786592	0.2714588163
3889	0.2347269152	0.4175665275	0.06958755028	0.4175665275	0.2714444951
3890	0.2348131919	0.4175443462	0.06958349491	0.4175443462	0.2714300103
3891	0.2348727665	0.4175104967	0.06956947031	0.4175104967	0.27139026
3892	0.2348753594	0.4174974017	0.06957288832	0.4174974017	0.2713931765
3893	0.234896403	0.4174894052	0.06957191776	0.4174894052	0.2713869399
3894	0.234932769	0.4174754905	0.06957449897	0.4174754905	0.2713880466
3895	0.234871532	0.4174581483	0.06957609238	0.4174581483	0.2713873189
3896	0.2349927292	0.4174366514	0.06957685696	0.4174366514	0.2713894798
3897	0.2350356038	0.4174253642	0.06957063865	0.4174253642	0.2713687453
3898	0.2350825095	0.4173998386	0.06956952015	0.4173998386	0.2713618059
3899	0.2351517941	0.4173773779	0.06956776692	0.4173773779	0.2713581331
3900	0.2350365034	0.4173633144	0.06956560677	0.4173633144	0.2713455295
3901	0.2351119456	0.4173108153	0.06955531441	0.4173108153	0.2713157911
3902	0.2352317262	0.417274974	0.06954914863	0.417274974	0.2712959
3903	0.2352855574	0.4172552859	0.06954494713	0.4172552859	0.2712812274
3904	0.235208897	0.4172334613	0.06954483471	0.4172334613	0.2712737443
3905	0.2351931052	0.4172163111	0.06954086819	0.4172163111	0.2712585181
3906	0.2356064003	0.4171947918	0.06953297558	0.4171947918	0.2712365802
3907	0.2356387014	0.4171724883	0.06952631647	0.4171724883	0.2712133473
3908	0.2357076301	0.4171681861	0.06952568411	0.4171681861	0.2712086477
3909	0.2357712774	0.4171450133	0.06952514359	0.4171450133	0.2712020011
3910	0.2357865019	0.4171325578	0.0695189356	0.4171325578	0.2711877372
3911	0.2357279251	0.4171191894	0.06951494084	0.4171191894	0.2711721143
3912	0.2357567971	0.4171072111	0.0695183223	0.4171072111	0.2711782069
3913	0.2357948836	0.417083233	0.06951333022	0.417083233	0.2711657486
3914	0.2358071114	0.4170759368	0.06950607698	0.4170759368	0.2711430691
3915	0.2358827619	0.4170515622	0.06950403761	0.4170515622	0.2711380039
3916	0.2358860071	0.4170286069	0.06949472957	0.4170286069	0.2711120963
3917	0.2360118832	0.4170218926	0.06948760214	0.4170218926	0.2710908918
3918	0.2359282585	0.4169976995	0.06948487604	0.4169976995	0.2710773017
3919	0.2360046249	0.4169774955	0.06947970616	0.4169774955	0.2710630693
3920	0.2360924893	0.4169436906	0.06946882481	0.4169436906	0.2710343572
3921	0.2361764607	0.4169220919	0.06946888971	0.4169220919	0.271032478
3922	0.2362177009	0.4168881729	0.06945948926	0.4168881729	0.2709984327
3923	0.2362802559	0.4168653573	0.06945747343	0.4168653573	0.2709940268
3924	0.2362920609	0.4168566501	0.06945608539	0.4168566501	0.2709860434
3925	0.2362902001	0.4168454798	0.06945477222	0.4168454798	0.2709787595
3926	0.2363222954	0.4168345467	0.06945374336	0.4168345467	0.2709723216
3927	0.2363748052	0.4168008315	0.0694491523	0.4168008315	0.2709566345
3928	0.2367357137	0.4167681847	0.06944658274	0.4167681847	0.2709502823
3929	0.2367556052	0.4167570889	0.06943192372	0.4167570889	0.2709034978
3930	0.2364603765	0.416727824	0.06942965153	0.416727824	0.2708978456
3931	0.2364564007	0.4167215994	0.06942576392	0.4167215994	0.2708837263
3932	0.2364483691	0.4167122405	0.0694262745	0.4167122405	0.2708804141
3933	0.2364161913	0.4166987887	0.06942170641	0.4166987887	0.2708640346
3934	0.2364282493	0.4166922724	0.06941677338	0.4166922724	0.270846468
3935	0.2364942133	0.4166747841	0.06940621082	0.4166747841	0.2708142867
3936	0.2365523477	0.4166539398	0.0694051242	0.4166539398	0.270809426
3937	0.2365472767	0.4166278611	0.06939909995	0.4166278611	0.2707918337
3938	0.2365869895	0.4166154698	0.06940035986	0.4166154698	0.2707908524
3939	0.2365705194	0.4166008456	0.06939515549	0.4166008456	0.2707750818
3940	0.2365772541	0.416583003	0.06940086354	0.416583003	0.2707839162
3941	0.23665155	0.4165661689	0.0693979412	0.4165661689	0.2707750415
3942	0.2367554582	0.4165367698	0.0693945915	0.4165367698	0.2707633171
3943	0.2371522487	0.4165064884	0.06938761132	0.4165064884	0.2707414347
3944	0.2373993871	0.4164706585	0.06938121771	0.4164706585	0.2707233993
3945	0.2373620879	0.4164150079	0.06936651542	0.4164150079	0.2706823639
3946	0.2375277439	0.4163947035	0.06935924003	0.4163947035	0.2706574987
3947	0.2374548104	0.4163708127	0.0693595984	0.4163708127	0.2706549328
3948	0.2379850242	0.4163530247	0.06935747427	0.4163530247	0.2706439061
3949	0.2379298791	0.4163256555	0.06934953382	0.4163256555	0.270616944
3950	0.2375491015	0.4162948757	0.06934262091	0.4162948757	0.2705985302
3951	0.237641529	0.4162745166	0.06933593335	0.4162745166	0.2705734672
3952	0.2376308214	0.4162581028	0.0693352418	0.4162581028	0.2705684946
3953	0.2380978255	0.4162438952	0.06933642286	0.4162438952	0.2705665512
3954	0.2381110044	0.4162261692	0.06934227241	0.4162261692	0.2705743392
3955	0.2381338999	0.4161938148	0.06933401232	0.4161938148	0.2705467598
3956	0.2381291806	0.4161854531	0.0693328775	0.4161854531	0.2705417674
3957	0.2381362598	0.416163547	0.06932883396	0.416163547	0.2705298589
3958	0.2382693772	0.4161495506	0.06932390541	0.4161495506	0.2705200904
3959	0.2383098785	0.4161424692	0.06932215058	0.4161424692	0.270514015
3960	0.2383236962	0.4161229481	0.06932828122	0.4161229481	0.2705237712
3961	0.2383594166	0.4160905843	0.06932492796	0.4160905843	0.270513943
3962	0.2383344953	0.4160732303	0.06932357957	0.4160732303	0.2705062088
3963	0.2383705427	0.4160614125	0.06932276251	0.4160614125	0.2705004023
3964	0.2386659759	0.4160404255	0.06932666267	0.4160404255	0.2705045618
3965	0.2386801276	0.4160317903	0.06932726405	0.4160317903	0.2705035596
3966	0.2386657579	0.4160177257	0.06932836082	0.4160177257	0.270502584
3967	0.2387654652	0.4160012247	0.06933010922	0.4160012247	0.2705013954
3968	0.2388720885	0.4159760157	0.06932382746	0.4159760157	0.2704804129
3969	0.2389109696	0.4159636334	0.06932646163	0.4159636334	0.2704869702
3970	0.2389760483	0.4159339766	0.06932001613	0.4159339766	0.2704656161
3971	0.2390129052	0.4159107541	0.06931250936	0.4159107541	0.2704426944
3972	0.2390026138	0.4158874903	0.06930793085	0.4158874903	0.2704267
3973	0.2390517982	0.4158690586	0.06930712366	0.4158690586	0.2704186622
3974	0.2390791947	0.4158532872	0.06930915012	0.4158532872	0.2704208315
3975	0.2391028127	0.4158300011	0.06930531841	0.4158300011	0.270405657
3976	0.2391449124	0.4158051245	0.06930553393	0.4158051245	0.270401182
3977	0.2391805485	0.4157805821	0.06929987182	0.4157805821	0.270386011
3978	0.2402565222	0.4157669135	0.06929156071	0.4157669135	0.2703614221
3979	0.24035449	0.4157432283	0.06929199639	0.4157432283	0.2703565868
3980	0.2403991935	0.4157248788	0.06929439395	0.4157248788	0.2703616538
3981	0.2403798494	0.4157157334	0.0692880394	0.4157157334	0.2703434769
3982	0.2403085168	0.4157012742	0.06928834971	0.4157012742	0.2703391394
3983	0.2404853678	0.4156704572	0.06927884963	0.4156704572	0.2703100129
3984	0.2405413215	0.4156522767	0.06928201181	0.4156522767	0.2703129506
3985	0.2405738356	0.4156376984	0.06927631358	0.4156376984	0.2702966301
3986	0.240668288	0.4156088186	0.0692682847	0.4156088186	0.2702702445
3987	0.2407418591	0.4155811707	0.0692539365	0.4155811707	0.2702340093
3988	0.2408467692	0.4155488241	0.06924453597	0.4155488241	0.2702000337
3989	0.240856143	0.4155322979	0.06924387717	0.4155322979	0.2701930926
3990	0.2408307916	0.4155153799	0.06924701705	0.4155153799	0.2701995329
3991	0.2408538999	0.4155054896	0.06924446615	0.4155054896	0.2701883027
3992	0.2408441904	0.4154934203	0.06924537631	0.4154934203	0.2701868155
3993	0.2409048412	0.4154711901	0.0692462481	0.4154711901	0.2701832745
3994	0.2409093861	0.4154449119	0.06924560399	0.4154449119	0.2701812398
3995	0.2409718605	0.4154242522	0.06924550053	0.4154242522	0.2701798324
3996	0.2410082227	0.4154014915	0.06924127614	0.4154014915	0.2701655275
3997	0.2410960155	0.415382679	0.06924541631	0.415382679	0.2701718086
3998	0.2411025229	0.4153652887	0.06924967646	0.4153652887	0.270177226
3999	0.2411694813	0.4153438063	0.06924730796	0.4153438063	0.2701694866
4000	0.2411673651	0.4153265581	0.06924893103	0.4153265581	0.2701676715
4001	0.241150301	0.4153127218	0.06925043754	0.4153127218	0.2701675581
4002	0.2412041412	0.4152854032	0.06924686029	0.4152854032	0.2701574612
4003	0.2412172996	0.4152742831	0.06924524528	0.4152742831	0.2701498824
4004	0.2412382689	0.4152534182	0.06924428601	0.4152534182	0.2701440138
4005	0.2412475747	0.415240666	0.06924294584	0.415240666	0.2701359757
4006	0.241020468	0.4152114192	0.06923598475	0.4152114192	0.2701095038
4007	0.2410845471	0.415203427	0.06923768083	0.415203427	0.2701091932
4008	0.2411165323	0.4151834547	0.06923469083	0.4151834547	0.2700979498
4009	0.2413883104	0.4151581513	0.06922810975	0.4151581513	0.2700795729
4010	0.2413867955	0.4151395515	0.06922957131	0.4151395515	0.270077627
4011	0.2413919784	0.4151320862	0.06922343224	0.4151320862	0.2700550582
4012	0.2413951977	0.415118846	0.06922905467	0.415118846	0.2700673179
4013	0.2414448673	0.4151021004	0.06922243708	0.4151021004	0.2700488613
4014	0.2415631065	0.4150764348	0.06921672132	0.4150764348	0.2700342659
4015	0.241565522	0.4150554184	0.06922202097	0.4150554184	0.270040565
4016	0.2415523991	0.4150195178	0.06920947193	0.4150195178	0.2699998589
4017	0.2415351685	0.4149928419	0.06921069923	0.4149928419	0.2699982095
4018	0.241699552	0.414964165	0.06920316832	0.414964165	0.2699748558
4019	0.2417036696	0.4149458704	0.06919981712	0.4149458704	0.2699633323
4020	0.2416998042	0.4149316773	0.06920034477	0.4149316773	0.2699622115
4021	0.2417218085	0.4149139693	0.06920224091	0.4149139693	0.2699636052
4022	0.2417751744	0.4148892065	0.06919971157	0.4148892065	0.2699493498
4023	0.2418045064	0.4148744064	0.06919690408	0.4148744064	0.2699378583
4024	0.2417982063	0.4148675496	0.06919436398	0.4148675496	0.2699264233
4025	0.2418593604	0.4148254228	0.0691910571	0.4148254228	0.2699128099
4026	0.2420295444	0.4147845365	0.06918759797	0.4147845365	0.2699019687
4027	0.2420367402	0.414772311	0.06918340965	0.414772311	0.269887209
4028	0.2420513493	0.4147585182	0.06917766419	0.4147585182	0.2698692365
4029	0.2420015853	0.4147505191	0.06917737545	0.4147505191	0.2698664228
4030	0.2420568423	0.4147235695	0.06917140896	0.4147235695	0.2698491571
4031	0.2410852341	0.4147065169	0.06917290004	0.4147065169	0.2698476357
4032	0.2421604856	0.414689005	0.06916540545	0.414689005	0.2698243638
4033	0.2422625363	0.4146829809	0.06915642878	0.4146829809	0.2697954065
4034	0.242287558	0.4146511821	0.06915885765	0.4146511821	0.2697957614
4035	0.2423429551	0.4146224449	0.06915881192	0.4146224449	0.2697964124
4036	0.2423564645	0.4146064235	0.06915590857	0.4146064235	0.2697854205
4037	0.2413125677	0.4145800642	0.0691515698	0.4145800642	0.2697649595
4038	0.241290523	0.4145664932	0.06915489172	0.4145664932	0.2697691824
4039	0.2413498644	0.4145459714	0.06915272457	0.4145459714	0.2697640135
4040	0.2414162587	0.4145274341	0.06915420211	0.4145274341	0.2697659236
4041	0.2414525819	0.4145153995	0.06915566102	0.4145153995	0.2697657963
4042	0.2414111341	0.4145030692	0.06914923695	0.4145030692	0.269745476
4043	0.241455741	0.4144862502	0.06914809048	0.4144862502	0.2697374794
4044	0.2414776328	0.4144761313	0.06914486472	0.4144761313	0.2697270688
4045	0.2416714344	0.4144587624	0.0691414652	0.4144587624	0.2697177821
4046	0.2416574015	0.414440769	0.06914510799	0.414440769	0.2697221381
4047	0.2416021144	0.4144275493	0.0691426091	0.4144275493	0.2697085477
4048	0.2416597952	0.4144045233	0.06914324329	0.4144045233	0.2697049706
4049	0.2413458603	0.4143869059	0.06914081255	0.4143869059	0.2696959767
4050	0.2416397477	0.4143691526	0.06913925614	0.4143691526	0.2696899531
4051	0.241449987	0.4143494333	0.06913891206	0.4143494333	0.2696833442
4052	0.2414334829	0.414340318	0.06914138149	0.414340318	0.2696866507
4053	0.2414377404	0.4143256561	0.06914100112	0.4143256561	0.2696819532
4054	0.241559728	0.4142906118	0.06913263051	0.4142906118	0.2696524011
4055	0.2413769852	0.4142732398	0.06913303771	0.4142732398	0.2696485383
4056	0.2413981812	0.4142544988	0.0691288789	0.4142544988	0.2696332356
4057	0.2414339597	0.414243221	0.06913198355	0.414243221	0.2696383001
4058	0.2425134803	0.4142143014	0.06912587261	0.4142143014	0.2696196982
4059	0.2424812594	0.4141930144	0.06912715995	0.4141930144	0.2696242012
4060	0.2429909354	0.4141698412	0.06911786031	0.4141698412	0.2695958154
4061	0.2430120155	0.41415646	0.06911390493	0.41415646	0.2695857516
4062	0.2428980719	0.4141235971	0.06910920863	0.4141235971	0.2695698607
4063	0.2429144623	0.4141145668	0.06910550467	0.4141145668	0.2695570353
4064	0.2427180787	0.4140985836	0.06910309687	0.4140985836	0.2695473289
4065	0.2427216822	0.414092209	0.06909759086	0.414092209	0.2695292016
4066	0.2430184523	0.4140748119	0.06909457434	0.4140748119	0.2695157131
4067	0.2429670457	0.4140606172	0.0690972259	0.4140606172	0.2695183597
4068	0.2429698311	0.414050574	0.06909216198	0.414050574	0.2695006378
4069	0.2432367387	0.4140418113	0.06908298317	0.4140418113	0.2694713876
4070	0.2432935796	0.4140283368	0.06908403817	0.4140283368	0.2694728015
4071	0.2432788957	0.4140098522	0.06908127911	0.4140098522	0.2694586095
4072	0.2432621284	0.4139880569	0.06907989002	0.4139880569	0.2694509619
4073	0.2432621284	0.4139843097	0.06907466743	0.4139843097	0.2694351862
4074	0.2430820119	0.4139548216	0.06907031977	0.4139548216	0.2694195081
4075	0.2430825956	0.4139447644	0.06906843192	0.4139447644	0.2694087522
4076	0.2430976972	0.4139337009	0.06906771935	0.4139337009	0.2694011751
4077	0.2431441878	0.4139059721	0.06906949011	0.4139059721	0.2694038493
4078	0.2431457286	0.4138971115	0.06906790211	0.4138971115	0.2693958677
4079	0.2431575686	0.413887347	0.06906950459	0.413887347	0.2693959957
4080	0.2432096009	0.4138740775	0.0690637598	0.4138740775	0.2693790632
4081	0.243494907	0.4138442743	0.06905883996	0.4138442743	0.2693665642
4082	0.2435160135	0.4138279377	0.06905044625	0.4138279377	0.2693421356
4083	0.2434915629	0.4138139227	0.06904828762	0.4138139227	0.2693327136
4084	0.2433108804	0.4137951183	0.06904914201	0.4137951183	0.2693304174
4085	0.2433545368	0.4137846783	0.06904794377	0.4137846783	0.2693272277
4086	0.243376624	0.4137710396	0.06904288764	0.4137710396	0.2693129448
4087	0.243769329	0.4137591418	0.06902946003	0.4137591418	0.2692704887
4088	0.2438980565	0.4137316599	0.0690215812	0.4137316599	0.2692453952
4089	0.2438603757	0.413715841	0.06901602714	0.413715841	0.2692272666
4090	0.2436180176	0.4136779745	0.06900916398	0.4136779745	0.2692063151
4091	0.243359629	0.4136576415	0.06901239691	0.4136576415	0.2692097629
4092	0.2436156982	0.4136230564	0.06901096668	0.4136230564	0.2692040027
4093	0.2436163531	0.4136003388	0.06901133109	0.4136003388	0.2691985968
4094	0.243903197	0.4135828498	0.06901411779	0.4135828498	0.2692011878
4095	0.2439536288	0.4135563761	0.06900958257	0.4135563761	0.2691824613
4096	0.2441713867	0.413541647	0.06900741143	0.413541647	0.2691754533
4097	0.2444926511	0.4135169898	0.06900314284	0.4135169898	0.2691558446
4098	0.2442883133	0.4134994106	0.06900215416	0.4134994106	0.2691494252
4099	0.2444822378	0.4134953871	0.0689961076	0.4134953871	0.2691295202
4100	0.2445594026	0.4134761648	0.06899054575	0.4134761648	0.2691144972
4101	0.2446060181	0.4134661898	0.06898833658	0.4134661898	0.2691087073
4102	0.244610446	0.413451008	0.06898644733	0.413451008	0.269099591
4103	0.2445808103	0.4134409246	0.06898791594	0.4134409246	0.2690998095
4104	0.2445616349	0.4134131803	0.06898375122	0.4134131803	0.2690848045
4105	0.244564391	0.4133943903	0.06897930444	0.4133943903	0.2690745157
4106	0.2446038266	0.4133650179	0.0689805277	0.4133650179	0.2690716215
4107	0.2445675214	0.4133357137	0.06897724268	0.4133357137	0.2690534731
4108	0.2449496011	0.4133123795	0.06896806599	0.4133123795	0.269031301
4109	0.2450596228	0.4132913547	0.06897331459	0.4132913547	0.2690406986
4110	0.2450924357	0.4132723502	0.06896831669	0.4132723502	0.2690239546
4111	0.2450978988	0.4132647359	0.06896352496	0.4132647359	0.2690067645
4112	0.2451875631	0.413247192	0.0689675361	0.413247192	0.2690115225
4113	0.2451705749	0.4132210165	0.06896566965	0.4132210165	0.2690067177
4114	0.2451820047	0.413197965	0.06896645474	0.413197965	0.2690100949
4115	0.2451824137	0.4131906172	0.06896351332	0.4131906172	0.2689984542
4116	0.2454721164	0.4131694812	0.06896609028	0.4131694812	0.2690063853
4117	0.2452765644	0.4131582937	0.0689678298	0.4131582937	0.2690096592
4118	0.2452544148	0.4131429445	0.06896956472	0.4131429445	0.2690092931
4119	0.2452934571	0.4131350154	0.06897377197	0.4131350154	0.2690183976
4120	0.244656001	0.4131021299	0.06896773352	0.4131021299	0.2690003294
4121	0.2447148681	0.4130808856	0.06896427442	0.4130808856	0.2689914673
4122	0.2447859277	0.4130587093	0.06895844334	0.4130587093	0.268972565
4123	0.2448229294	0.4130477744	0.06895954129	0.4130477744	0.2689738252
4124	0.2448419197	0.4130278029	0.06895353768	0.4130278029	0.2689524531
4125	0.2448052533	0.4130222536	0.06895500238	0.4130222536	0.2689530157
4126	0.2448324476	0.4130128483	0.06895779888	0.4130128483	0.2689564051
4127	0.2447889232	0.4130041039	0.06895938439	0.4130041039	0.2689567157
4128	0.244922208	0.4129614451	0.06895240878	0.4129614451	0.268935249
4129	0.2449656479	0.4129539817	0.06895414888	0.4129539817	0.2689371288
4130	0.2449797133	0.4129317246	0.06895088855	0.4129317246	0.2689293247
4131	0.2449823766	0.4129269341	0.06894810453	0.4129269341	0.2689203398
4132	0.2450666101	0.4129018872	0.06894921429	0.4129018872	0.2689235118
4133	0.2450585112	0.4128938955	0.06895069685	0.4128938955	0.2689230233
4134	0.2450741199	0.4128713235	0.06895083892	0.4128713235	0.2689164571
4135	0.2451371845	0.4128619862	0.0689496865	0.4128619862	0.2689089684
4136	0.2451505137	0.4128369724	0.06894567592	0.4128369724	0.2688897387
4137	0.2450860214	0.4128206542	0.06894632146	0.4128206542	0.26888773
4138	0.2451371568	0.4128159474	0.06894188766	0.4128159474	0.2688721384
4139	0.245140382	0.4127931782	0.06894428498	0.4127931782	0.2688741484
4140	0.2451164151	0.4127796155	0.0689394421	0.4127796155	0.2688548353
4141	0.2451566051	0.4127589893	0.06893884614	0.4127589893	0.2688472403
4142	0.2451672793	0.4127505713	0.06893999706	0.4127505713	0.268848777
4143	0.2452042201	0.4127330196	0.06893969799	0.4127330196	0.2688489976
4144	0.2451993537	0.4127180643	0.0689387981	0.4127180643	0.2688427138
4145	0.2451857252	0.4127050647	0.06894160392	0.4127050647	0.2688463823
4146	0.2452379811	0.4126856437	0.06893918731	0.4126856437	0.2688408939
4147	0.2453426323	0.4126613236	0.0689285322	0.4126613236	0.268810227
4148	0.2454055462	0.4126319729	0.06891946165	0.4126319729	0.2687833906
4149	0.2453739151	0.4126192233	0.06892216343	0.4126192233	0.2687861739
4150	0.2454120095	0.4126054207	0.06892024338	0.4126054207	0.2687792837
4151	0.2455990519	0.4125753148	0.06891500778	0.4125753148	0.2687614177
4152	0.2456302845	0.4125389178	0.06889663399	0.4125389178	0.2687051348
4153	0.2456468474	0.4125221176	0.06889801092	0.4125221176	0.2687057806
4154	0.2457895567	0.4124978506	0.06889137556	0.4124978506	0.2686860444
4155	0.2460517128	0.4124865814	0.06889435502	0.4124865814	0.2686879271
4156	0.2460715875	0.4124691082	0.06889119118	0.4124691082	0.2686775471
4157	0.2461075679	0.4124630585	0.06889151367	0.4124630585	0.268676231
4158	0.2461704131	0.4124395758	0.06888651655	0.4124395758	0.2686615796
4159	0.2461703074	0.4124332029	0.06888953655	0.4124332029	0.2686678341
4160	0.2461675993	0.4124187737	0.06889205877	0.4124187737	0.2686685218
4161	0.2459318088	0.4123964815	0.06888265242	0.4123964815	0.2686371233
4162	0.2459976855	0.4123720199	0.06888055632	0.4123720199	0.2686304033
4163	0.2460761752	0.4123477213	0.06887354996	0.4123477213	0.2686134792
4164	0.2460936581	0.4123215415	0.06887402877	0.4123215415	0.2686132373
4165	0.2461786858	0.4123055775	0.06887356764	0.4123055775	0.2686089898
4166	0.2464300906	0.4122793142	0.06887033543	0.4122793142	0.2685920665
4167	0.2464572011	0.4122623624	0.06886690593	0.4122623624	0.2685785378
4168	0.246587295	0.4122346325	0.06886552649	0.4122346325	0.2685655373
4169	0.2466128545	0.4122189969	0.06886324827	0.4122189969	0.2685555278
4170	0.2466137884	0.4122118158	0.0688599315	0.4122118158	0.2685439338
4171	0.246757159	0.4121866287	0.06885441007	0.4121866287	0.26852427
4172	0.2467894179	0.4121600867	0.06884917859	0.4121600867	0.2685069642
4173	0.2468094646	0.4121540537	0.06884533257	0.4121540537	0.268493241
4174	0.2467305294	0.4121197834	0.06883589689	0.4121197834	0.2684624808
4175	0.2467544458	0.4120990978	0.06883348243	0.4120990978	0.2684538253
4176	0.2467680943	0.4120920706	0.06883377055	0.4120920706	0.2684516939
